"ESTRATO","DEPARTAMENTO","P204","P205_A","P612","P613","P614_T","P615_T","P617","P619","P621","P622_1","P622_2","P625","P635","P636","P638_1","P638_2","P638_3","P638_4","P639_1","P639_1_1","P639_1_2","P639_1_3","P639_2"
1,"ICA",1,28,3,2,3,62,2,2,2,400,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"ICA",1,37,3,2,12,72,2,2,1,100,0,1,3,1,2,2,2,2,1,2,3,1,2
2,"ICA",2,35,3,2,5,49,2,2,1,50,15,1,3,2,2,2,2,2,1,2,3,1,2
2,"ICA",1,30,3,2,60,48,2,2,2,1200,0,1,3,1,2,2,2,2,1,2,2,1,2
2,"ICA",2,30,3,1,15,48,2,2,2,360,60,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"ICA",1,25,3,2,3,69,1,1,1,30,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"ICA",1,30,3,1,4,72,2,2,2,280,0,1,3,1,2,2,2,2,1,2,6,2,2
2,"ICA",1,42,3,2,6,72,2,2,2,360,60,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"ICA",2,50,6,2,1,55,2,2,4,1050,350,1,1,1,2,2,2,2,1,2,4,1,2
2,"ICA",2,25,3,2,7,48,2,2,3,465,0,1,3,1,2,2,2,2,1,2,6,2,2
2,"ICA",1,36,3,1,70,56,1,2,4,1443,65,2,3,1,2,2,2,2,1,1,4,1,2
2,"ICA",1,23,3,2,6,102,2,2,3,465,140,1,3,1,2,2,2,2,1,1,2,1,2
2,"ICA",1,25,3,2,3,45,1,2,2,420,0,1,1,1,2,2,2,2,2,NA,NA,NA,1
2,"ICA",1,27,3,2,3,38,2,2,2,180,72,1,3,1,2,2,2,2,1,1,4,1,2
2,"ICA",1,22,3,2,4,72,1,1,2,360,150,1,3,1,2,2,2,2,1,2,2,2,2
2,"ICA",1,34,3,2,4,42,1,2,1,40,10,1,3,1,2,2,2,2,1,2,3,2,2
2,"ICA",2,41,3,2,50,15,1,1,4,300,0,1,3,2,2,2,2,2,1,2,2,1,2
2,"ICA",1,22,3,2,5,54,2,2,2,280,60,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"ICA",2,57,3,1,15,60,2,2,2,450,0,2,3,1,2,2,2,2,1,2,2,1,2
2,"ICA",2,34,3,1,2,54,2,2,1,40,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"ICA",2,19,3,1,2,45,2,2,1,40,10,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"ICA",2,33,3,1,25,48,2,2,3,250,0,1,3,2,2,2,2,2,1,2,3,2,2
3,"ICA",1,38,3,1,3,24,1,1,1,80,10,1,3,1,2,2,2,2,2,NA,NA,NA,2
5,"ICA",1,25,3,2,4,48,2,2,1,40,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
5,"ICA",1,26,3,2,5,66,2,2,2,300,0,2,1,1,2,2,2,2,1,2,3,1,2
5,"ICA",2,31,3,2,40,72,2,2,2,240,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
5,"ICA",1,25,3,2,3,66,2,2,1,50,0,1,2,1,2,2,2,2,1,2,4,1,2
5,"ICA",1,23,3,2,3,68,2,2,1,50,0,1,2,1,2,2,2,2,1,2,4,1,2
5,"ICA",2,21,3,2,5,54,2,2,2,200,30,1,3,2,2,2,2,2,2,NA,NA,NA,2
5,"ICA",1,50,3,2,4,6,1,2,1,60,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"ICA",2,34,3,2,12,66,2,2,2,350,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
3,"ICA",1,16,3,2,2,6,1,2,1,50,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
3,"ICA",1,24,3,2,25,72,2,2,3,700,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"ICA",1,41,3,2,25,60,2,2,3,800,0,1,3,1,2,2,2,2,1,1,4,2,2
3,"ICA",1,30,3,2,22,72,2,1,3,700,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ICA",1,19,3,2,22,72,2,2,3,700,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
3,"ICA",1,26,3,2,22,72,2,2,3,700,0,1,3,1,2,2,2,2,1,1,2,2,2
3,"ICA",1,15,3,2,2,40,1,2,2,130,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"ICA",1,29,3,2,600,35,2,2,2,410,0,2,1,1,2,2,2,2,1,1,3,2,2
3,"ICA",2,26,3,1,600,66,2,2,2,600,0,2,3,1,2,2,2,2,1,1,2,1,2
3,"ICA",1,37,3,2,4,48,2,2,2,480,0,1,2,1,2,2,2,2,1,1,2,3,2
3,"ICA",1,35,3,2,4,60,1,1,2,400,0,1,1,1,2,2,2,2,1,1,4,2,2
3,"ICA",2,25,3,1,220,48,2,1,3,950,0,2,1,2,2,2,2,2,1,1,4,1,2
3,"ICA",2,44,3,1,1200,48,2,2,2,342,0,2,1,1,2,2,2,2,1,1,3,1,2
4,"ICA",1,25,3,2,7,43,2,2,2,350,0,1,3,1,2,2,2,2,1,1,3,1,2
3,"ICA",1,26,3,2,4,3,2,1,2,100,0,1,1,1,2,2,2,2,1,1,4,3,2
3,"ICA",2,24,3,2,20,20,2,2,1,28,0,1,1,2,2,2,2,2,1,1,3,1,2
4,"ICA",1,35,3,1,300,48,1,2,2,460,0,1,2,1,2,2,2,2,1,1,2,2,2
4,"ICA",2,28,3,1,200,48,1,1,2,320,0,1,1,1,2,2,2,2,1,1,4,1,2
4,"ICA",1,18,3,2,2,63,2,2,1,40,0,2,3,2,2,2,2,2,2,NA,NA,NA,2
4,"ICA",1,24,3,2,6,78,2,2,1,100,0,1,1,1,2,2,2,2,1,1,3,1,2
3,"ICA",1,39,3,2,3,72,2,2,2,360,0,2,1,1,2,2,2,2,1,2,3,3,2
3,"ICA",1,37,3,2,10,48,1,1,2,380,0,1,3,1,2,2,2,2,1,2,3,1,2
3,"ICA",1,19,3,2,12,66,1,1,2,300,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"ICA",1,30,3,2,4,48,2,2,1,80,0,1,3,2,2,2,2,2,1,2,2,2,2
2,"ICA",2,26,3,2,4,48,2,2,3,550,0,2,3,2,2,2,2,2,1,1,4,2,2
3,"ICA",2,40,3,2,5,48,2,2,2,200,30,1,1,2,2,2,2,2,1,1,4,1,2
3,"ICA",1,27,3,2,2,66,1,2,1,60,0,2,3,1,2,2,2,2,1,2,4,1,2
3,"ICA",1,22,3,2,2,70,2,2,1,60,0,2,3,1,2,2,2,2,1,2,2,1,2
3,"ICA",1,28,3,2,3,48,1,2,2,210,60,1,1,1,2,2,2,2,2,NA,NA,NA,2
3,"ICA",1,27,3,2,5,60,1,2,2,250,60,1,3,1,2,2,2,2,1,2,3,1,2
3,"ICA",1,23,3,2,11,53,2,2,2,540,45,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ICA",2,20,3,2,6,66,1,2,3,600,180,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"ICA",1,25,3,2,13,38,1,1,2,350,40,2,2,1,2,2,2,2,1,2,6,1,2
2,"ICA",1,37,3,2,3,55,2,2,2,500,0,2,1,1,2,2,2,2,2,NA,NA,NA,2
2,"ICA",1,23,3,1,50,56,2,2,2,420,0,1,3,1,2,2,2,2,1,2,4,2,2
2,"ICA",2,26,3,2,4,62,2,2,2,240,60,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"ICA",1,25,3,2,6,54,2,2,2,360,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"ICA",1,64,3,2,5,41,2,2,2,540,60,2,3,2,2,2,2,1,1,2,4,2,2
2,"ICA",2,44,3,1,200,10,1,1,4,350,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"ICA",1,25,3,2,5,53,2,2,2,360,45,1,3,1,2,2,2,2,1,2,7,2,2
2,"ICA",2,25,6,2,2,54,2,1,2,300,60,1,3,1,2,2,2,2,1,2,2,1,2
3,"ICA",1,23,3,2,100,20,1,1,2,110,0,2,1,1,2,2,2,2,1,2,3,1,2
3,"ICA",1,20,3,2,2,8,1,2,2,60,0,2,3,2,2,2,2,2,1,1,3,1,2
3,"ICA",1,35,3,2,3,48,2,2,2,300,60,1,1,1,2,2,2,2,1,2,3,2,2
3,"ICA",2,38,6,2,1,60,2,2,4,800,240,2,3,1,2,2,2,2,2,NA,NA,NA,2
3,"ICA",1,34,3,2,60,44,2,2,2,300,0,2,3,2,2,2,2,2,1,2,3,2,2
3,"ICA",2,33,3,2,2,78,2,2,2,240,60,1,3,1,2,2,2,2,1,1,2,1,2
3,"ICA",1,17,3,2,3,52,2,2,2,360,60,1,3,1,2,2,2,2,1,2,4,2,2
3,"ICA",1,37,3,2,4,46,2,2,2,700,0,2,3,1,2,2,2,2,1,2,2,1,2
4,"ICA",1,19,3,2,4,30,1,1,2,180,30,1,1,1,2,2,2,2,1,2,4,1,2
4,"ICA",1,57,3,2,5,48,2,2,3,500,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
4,"ICA",1,34,3,2,5,57,2,2,1,50,15,2,3,1,2,2,2,2,1,2,4,1,2
4,"ICA",2,36,3,2,3,105,2,2,5,NA,NA,1,2,1,2,2,2,2,2,NA,NA,NA,2
4,"ICA",1,40,3,2,4,60,1,2,2,300,60,1,1,1,2,2,2,2,2,NA,NA,NA,2
4,"ICA",1,17,3,2,2,54,2,2,2,400,60,1,1,2,2,2,2,2,2,NA,NA,NA,2
4,"ICA",1,43,3,2,10,48,1,1,3,70,20,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"ICA",1,18,3,2,2,44,2,2,2,420,18,2,3,2,2,2,2,2,1,2,4,1,2
3,"ICA",1,28,3,2,150,12,1,1,1,20,0,2,1,1,2,2,2,2,1,2,4,1,2
4,"ICA",1,35,3,2,3,54,1,1,2,350,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
4,"ICA",2,24,3,2,3,30,1,2,2,300,0,1,3,2,2,2,2,2,1,2,2,2,2
4,"ICA",2,29,3,1,18,56,2,2,3,530,0,2,3,1,2,2,2,2,1,2,4,1,2
4,"ICA",1,35,3,2,10,58,2,1,2,440,0,1,3,1,2,2,2,2,1,2,3,1,2
5,"LA LIBERTAD",2,35,3,2,2,49,2,2,2,150,0,1,3,1,2,2,2,2,1,1,3,1,2
5,"LA LIBERTAD",1,37,3,2,3,48,1,2,2,300,0,1,3,1,2,2,2,2,1,1,7,3,2
5,"LA LIBERTAD",1,23,3,2,4,20,2,2,2,160,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,50,3,1,20,24,2,2,4,3000,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,24,3,2,59,0,2,1,3,465,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",1,37,3,1,50,45,2,2,3,600,0,1,3,1,2,2,2,2,1,2,4,1,2
1,"LA LIBERTAD",2,35,3,2,20,24,2,2,4,1530,0,2,3,1,2,2,2,2,1,2,3,2,2
3,"LA LIBERTAD",2,21,3,2,20,0,2,2,1,100,0,2,3,1,2,2,2,2,1,1,3,1,2
3,"LA LIBERTAD",1,28,3,2,3,8,1,1,1,70,0,1,1,1,2,2,2,2,1,1,3,1,2
3,"LA LIBERTAD",1,16,3,2,12,14,2,1,2,280,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LA LIBERTAD",2,27,3,2,4,60,2,2,2,200,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LA LIBERTAD",2,43,6,2,2,48,2,2,4,700,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LA LIBERTAD",2,29,3,2,3,54,2,2,1,25,36,1,1,1,2,2,2,2,1,1,6,1,2
3,"LA LIBERTAD",2,31,3,2,3,72,2,2,3,450,0,1,3,1,2,2,2,1,1,1,3,1,2
3,"LA LIBERTAD",1,62,3,2,6,66,2,2,2,380,42,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"LA LIBERTAD",2,54,6,2,2,24,2,2,1,30,32,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LA LIBERTAD",1,36,3,2,6,54,2,2,2,350,48,1,2,1,2,2,2,2,2,NA,NA,NA,2
3,"LA LIBERTAD",2,25,3,2,3,42,2,2,2,200,48,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,54,3,2,2,70,2,2,4,1000,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"LA LIBERTAD",2,26,3,2,15,49,2,2,2,350,0,1,3,1,2,2,2,2,1,1,2,2,2
2,"LA LIBERTAD",2,42,3,2,5,60,2,2,4,1000,312,1,1,1,2,2,2,2,1,1,3,1,2
2,"LA LIBERTAD",2,42,3,2,3,66,2,2,3,400,0,1,3,1,2,2,2,2,1,1,5,1,2
2,"LA LIBERTAD",1,21,3,2,3,0,2,1,2,200,48,2,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,42,3,2,2,77,2,2,1,30,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,17,3,2,2,42,2,2,1,30,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,23,3,2,6,4,1,1,1,30,0,1,3,1,2,2,2,2,1,2,6,1,2
2,"LA LIBERTAD",1,20,3,2,2,21,1,1,1,30,0,1,2,1,2,2,2,2,1,2,2,1,1
2,"LA LIBERTAD",1,36,3,2,2,72,2,2,1,45,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,32,3,1,5,42,2,2,4,600,90,1,3,2,2,2,2,2,1,2,4,1,2
1,"LA LIBERTAD",1,24,3,2,15,60,2,2,2,300,0,1,1,1,2,2,2,2,1,1,4,2,2
1,"LA LIBERTAD",1,25,3,2,6,20,2,2,2,230,0,1,3,1,2,2,2,2,1,1,3,1,2
1,"LA LIBERTAD",1,27,3,2,2,70,2,2,4,900,155,2,3,1,2,2,2,2,1,1,4,3,2
1,"LA LIBERTAD",1,32,3,1,3,44,1,2,4,2500,400,2,1,1,2,2,2,2,1,1,3,2,2
1,"LA LIBERTAD",2,25,6,2,2,54,2,2,3,600,42,1,3,1,2,2,2,2,1,1,5,2,2
1,"LA LIBERTAD",1,30,3,2,8,54,2,1,2,250,0,2,1,1,2,2,2,2,1,1,2,1,2
1,"LA LIBERTAD",2,34,3,2,16,54,2,2,2,220,30,1,1,1,2,2,2,2,1,1,3,1,2
1,"LA LIBERTAD",1,18,3,2,2,66,2,2,2,200,30,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,27,3,2,2,56,2,2,1,25,17,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",1,29,3,2,2,48,2,2,2,300,0,1,1,1,2,2,2,2,1,1,5,1,2
1,"LA LIBERTAD",2,35,3,2,120,70,2,2,3,500,0,2,2,1,2,2,2,2,1,1,5,1,2
1,"LA LIBERTAD",1,23,3,2,4,60,2,2,2,222,0,1,2,2,2,2,2,2,1,1,4,3,2
1,"LA LIBERTAD",2,20,3,2,8,30,2,2,4,450,0,1,1,2,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,33,3,1,50,48,2,2,4,930,76,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",1,59,3,2,8,48,2,2,2,350,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,63,6,2,2,48,2,2,2,100,0,1,3,2,1,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,46,3,2,3,71,2,2,4,930,0,1,1,1,2,2,2,2,1,1,4,1,2
1,"LA LIBERTAD",2,24,3,2,8,54,2,2,1,40,0,1,3,2,2,2,2,2,1,1,2,1,2
1,"LA LIBERTAD",2,34,3,1,42,50,2,2,3,1000,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",1,63,3,1,2,54,2,2,4,1400,0,1,3,1,2,2,2,2,1,1,4,2,2
1,"LA LIBERTAD",2,20,3,2,3,84,2,2,4,1099,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,24,3,2,3,66,2,2,2,320,48,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,36,3,2,10,77,2,2,2,750,0,2,1,1,2,2,2,2,1,2,4,3,2
1,"LA LIBERTAD",1,22,3,2,50,67,1,1,2,100,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",1,26,3,2,20,2,1,2,1,45,0,1,1,2,2,2,2,2,1,1,3,2,2
1,"LA LIBERTAD",1,31,3,2,2,60,2,2,2,350,40,1,1,1,2,2,2,2,1,1,4,1,2
1,"LA LIBERTAD",2,33,3,2,3,20,1,2,2,125,0,1,1,1,2,2,2,2,1,1,4,1,2
1,"LA LIBERTAD",2,49,3,2,2,75,2,2,2,140,47,1,3,1,2,2,2,2,1,1,6,2,2
1,"LA LIBERTAD",1,51,3,2,10,49,2,2,2,240,48,1,1,1,2,2,2,2,1,1,3,1,2
1,"LA LIBERTAD",2,22,3,2,4,48,2,2,3,450,0,2,3,2,2,2,2,2,1,1,4,2,2
1,"LA LIBERTAD",1,37,3,2,9,28,1,2,1,35,0,1,1,1,2,2,2,2,1,2,3,1,2
1,"LA LIBERTAD",2,35,3,2,2,48,2,2,3,400,72,1,1,1,2,2,2,2,1,1,3,1,2
1,"LA LIBERTAD",2,22,3,1,150,41,2,2,3,500,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",1,27,3,2,7,48,1,2,3,465,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",1,49,3,2,10,64,2,1,2,300,0,1,3,1,2,2,2,2,1,1,4,1,2
1,"LA LIBERTAD",2,49,6,2,1,24,1,1,4,360,96,1,3,2,2,2,2,2,1,1,4,1,2
1,"LA LIBERTAD",1,30,3,2,20,49,1,2,3,850,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,64,3,2,2,72,1,2,3,200,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,43,3,1,15,42,2,2,4,2500,0,1,3,1,2,2,2,2,1,2,4,1,2
1,"LA LIBERTAD",1,50,3,1,4000,72,2,2,2,300,0,2,3,1,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",1,34,3,2,10,90,2,2,1,80,0,1,1,1,2,2,2,2,1,2,2,1,2
2,"LA LIBERTAD",2,27,3,2,2,3,1,2,3,40,0,1,3,1,2,2,2,2,1,2,5,1,2
2,"LA LIBERTAD",1,25,3,2,3,72,2,2,1,40,0,1,3,1,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",1,38,3,2,2,54,2,2,3,700,350,1,2,1,2,2,2,2,1,2,4,1,2
2,"LA LIBERTAD",1,26,3,2,2,36,1,2,2,120,0,1,2,1,2,2,2,2,1,2,4,2,2
2,"LA LIBERTAD",1,54,3,2,4,54,2,2,2,300,0,1,3,1,2,2,2,2,1,1,5,1,2
2,"LA LIBERTAD",1,20,3,2,8,54,2,2,4,750,0,1,2,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,26,3,2,15,50,2,2,2,490,0,2,3,1,2,2,2,2,1,2,4,3,2
2,"LA LIBERTAD",2,40,3,2,3,60,2,2,3,465,0,1,3,1,2,2,2,2,1,1,7,1,2
2,"LA LIBERTAD",2,20,3,2,2,84,2,2,4,930,300,1,3,2,2,2,2,2,1,1,3,1,2
1,"LA LIBERTAD",2,39,3,1,5,66,2,2,4,1098,0,1,3,1,2,2,2,2,1,1,2,1,2
1,"LA LIBERTAD",1,33,3,2,25,44,1,2,2,400,0,1,2,1,2,2,2,2,1,2,4,2,2
1,"LA LIBERTAD",1,27,3,2,6,60,2,2,4,1200,240,1,3,1,2,2,2,2,1,2,2,1,2
1,"LA LIBERTAD",1,24,3,1,100,72,2,2,2,300,145,1,2,1,2,2,2,2,1,1,3,2,2
3,"LA LIBERTAD",1,37,3,2,6,44,2,2,2,360,0,1,3,1,2,2,1,2,1,1,2,3,2
3,"LA LIBERTAD",1,35,3,2,15,59,2,2,2,350,42,1,3,1,2,2,2,2,1,1,2,2,2
3,"LA LIBERTAD",2,44,3,2,6,42,2,2,1,30,45,1,3,1,2,2,2,2,1,1,4,1,2
3,"LA LIBERTAD",1,39,3,2,4,48,2,1,2,240,289,1,3,1,2,2,2,2,1,1,2,1,1
3,"LA LIBERTAD",1,24,3,2,2,71,2,2,4,1300,0,1,1,1,2,2,2,2,1,1,3,2,2
3,"LA LIBERTAD",2,50,3,2,8,89,2,2,1,35,17,1,3,1,2,2,2,2,2,NA,NA,NA,2
3,"LA LIBERTAD",1,22,3,2,300,78,2,2,2,600,87,2,1,2,2,2,2,2,1,1,3,2,2
3,"LA LIBERTAD",2,22,3,2,4,54,2,2,2,210,60,1,3,2,2,2,2,2,2,NA,NA,NA,2
3,"LA LIBERTAD",2,27,3,1,2,24,1,1,1,30,8,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,41,3,2,15,50,2,2,2,330,35,1,2,1,2,2,2,2,1,2,2,1,2
1,"LA LIBERTAD",1,17,3,2,25,47,2,2,2,400,50,2,3,2,2,2,2,2,2,NA,NA,NA,2
1,"LA LIBERTAD",2,41,3,2,25,48,1,2,2,300,0,2,3,1,2,2,2,2,1,1,2,1,2
1,"LA LIBERTAD",2,31,3,2,2,18,2,2,4,400,0,1,3,2,2,2,2,2,1,1,2,1,2
4,"LA LIBERTAD",1,39,3,2,4,56,2,1,3,500,0,2,3,1,2,2,2,2,1,2,3,2,2
4,"LA LIBERTAD",1,19,3,2,2,24,1,1,1,60,0,1,1,1,2,2,2,2,1,2,3,2,2
1,"LA LIBERTAD",1,36,3,2,8,88,2,2,2,210,48,1,3,1,2,2,2,2,1,1,4,2,2
1,"LA LIBERTAD",1,34,6,2,1,60,1,2,2,210,60,1,3,1,2,2,2,2,1,1,4,2,2
3,"LA LIBERTAD",2,36,3,2,15,66,2,2,3,500,0,1,3,1,2,2,2,2,1,2,3,1,2
3,"LA LIBERTAD",2,47,3,2,15,42,2,2,2,150,20,1,3,1,2,2,2,2,1,2,3,2,2
3,"LA LIBERTAD",1,26,3,2,11,61,2,2,2,350,100,1,3,1,2,2,2,2,1,2,2,1,2
3,"LA LIBERTAD",1,30,3,2,11,61,2,2,2,350,100,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,32,3,2,15,45,2,2,2,600,30,2,2,1,2,2,2,2,1,1,3,1,1
2,"LA LIBERTAD",2,39,3,2,40,54,2,2,2,217,60,1,1,1,2,2,2,2,1,1,4,2,2
2,"LA LIBERTAD",1,39,3,2,2,54,1,2,2,150,0,1,1,1,2,2,2,2,1,1,4,2,2
2,"LA LIBERTAD",1,37,3,2,2,50,2,2,2,230,0,1,1,1,2,2,2,2,1,2,6,1,2
2,"LA LIBERTAD",2,39,3,2,30,54,2,1,2,217,0,2,2,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,35,3,2,4,72,2,2,1,96,20,2,2,1,2,2,2,2,1,1,3,1,2
2,"LA LIBERTAD",1,46,3,2,4,60,2,2,2,240,48,1,3,1,2,2,2,2,1,1,2,1,2
2,"LA LIBERTAD",1,41,3,2,6,63,2,2,4,2000,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,28,3,2,6,50,2,2,4,930,0,1,3,1,2,2,2,2,1,2,6,1,2
2,"LA LIBERTAD",2,24,3,2,2,54,2,2,3,550,0,1,1,2,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",1,26,3,2,2,60,2,2,3,450,0,1,1,1,2,2,2,2,1,2,5,1,2
2,"LA LIBERTAD",2,38,3,1,1000,89,2,2,4,1000,0,2,3,1,2,2,2,2,1,1,4,3,2
2,"LA LIBERTAD",2,35,6,2,1,72,1,1,4,1000,1080,1,2,1,2,2,2,2,1,2,4,2,2
2,"LA LIBERTAD",2,23,3,2,4,63,2,2,2,175,53,1,3,2,2,2,2,2,1,1,3,1,2
2,"LA LIBERTAD",1,22,3,2,4,60,1,2,2,210,42,1,3,1,2,2,2,2,1,1,7,2,2
2,"LA LIBERTAD",1,22,3,2,3,11,1,1,1,25,7,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,20,3,2,4,48,1,1,2,210,62,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,50,3,2,8,56,1,2,2,750,0,1,3,1,2,2,2,2,1,1,2,2,2
2,"LA LIBERTAD",1,27,3,2,18,60,2,1,4,1000,0,1,3,1,2,2,2,2,1,1,4,2,2
2,"LA LIBERTAD",1,23,3,2,60,60,1,2,1,200,0,1,3,2,2,2,2,2,1,1,2,2,2
2,"LA LIBERTAD",2,24,3,2,20,60,2,2,1,80,8,1,3,1,2,2,2,2,1,1,2,1,2
2,"LA LIBERTAD",2,29,3,2,2,48,2,2,2,220,48,1,3,1,2,2,2,2,1,1,2,1,1
2,"LA LIBERTAD",2,22,3,2,7,91,2,2,4,860,340,1,3,2,2,2,2,2,1,1,3,1,2
2,"LA LIBERTAD",2,38,3,2,5,66,2,2,1,30,7,2,3,1,2,2,2,2,1,1,2,1,2
2,"LA LIBERTAD",1,18,3,2,4,0,2,2,2,175,30,1,3,2,2,2,2,2,1,1,4,1,2
2,"LA LIBERTAD",2,16,3,2,4,0,2,2,1,30,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,18,3,2,5,54,2,2,1,30,6,1,1,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,41,3,2,12,60,2,2,3,650,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,37,3,2,5,48,2,2,1,30,54,1,2,2,2,2,2,2,1,1,4,3,2
2,"LA LIBERTAD",1,18,3,2,5,54,2,2,2,250,0,1,3,2,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,66,6,2,2,48,2,2,1,10,0,1,3,1,1,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,28,3,2,7,56,2,2,2,280,84,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,27,3,2,2,66,2,2,2,240,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,43,3,2,18,72,2,2,1,70,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",2,24,3,2,2,60,2,2,3,500,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,30,3,2,6,60,2,2,2,250,0,1,3,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,30,3,2,2,60,2,2,3,550,0,1,3,1,2,2,2,2,1,1,6,1,2
2,"LA LIBERTAD",1,24,3,2,4,60,2,2,2,270,42,1,3,1,2,2,2,2,1,1,2,1,2
2,"LA LIBERTAD",1,54,3,2,6,48,1,2,2,466,0,1,3,1,2,2,2,2,1,1,2,1,2
2,"LA LIBERTAD",1,32,3,2,5,42,1,2,4,600,0,1,1,1,2,2,2,2,2,NA,NA,NA,2
2,"LA LIBERTAD",1,34,3,2,10,60,2,2,2,240,66,1,3,1,2,2,2,2,1,1,2,1,2
2,"LA LIBERTAD",1,36,3,2,7,70,2,2,2,350,56,1,1,1,2,2,2,2,1,1,3,2,2
2,"LA LIBERTAD",1,30,3,1,4,56,2,2,4,4000,0,2,3,1,2,2,2,2,2,NA,NA,NA,2
